Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Mental_Status,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Crime_Qualifier,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-41-0000-2017-413,Civilian,CA0410000,male,white,,31_35,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,head,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,mental_disability,TRUE,69 - OBSTRUCT/RESIST EXEC OFF - F    ,,TRUE,knife_blade_stabbing,,TRUE,assaultive,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-41-0000-2017-413,Officer,CA0410000,male,other,,31_35,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, front_lower_abdomen",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-41-0000-2017-413,Officer,CA0410000,male,white,,41_45,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-41-0000-2017-4a1,Civilian,CA0410000,male,hispanic,,46_50,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,2800(A) - FAIL OBEY PO:LAWFUL ORDER - M    ,,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-41-0000-2017-4a1,Officer,CA0410000,male,white,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-41-0000-2017-4b4,Civilian,CA0410000,male,black,,41_45,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,front_legs,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,erratic,FALSE,,,TRUE,firearm,,TRUE,assaultive,none_of_these,FALSE,,,,,,
URSUS-41-0000-2017-4b4,Officer,CA0410000,male,white,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-41-0000-2017-e22,Officer,CA0410000,male,asian,other_asian,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-41-0000-2017-e3a,Civilian,CA0410000,male,hispanic,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,front_legs,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,TRUE,460 - BURGLARY - F    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-41-0000-2017-e3a,Officer,CA0410000,male,white,,41_45,FALSE,,,,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-41-1300-2017-194,Civilian,CA0411300,male,hispanic,,31_35,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, neck_throat, front_upper_chest, front_lower_abdomen, front_below_waist, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-41-1300-2017-194,Officer,CA0411300,male,asian,other_asian,41_45,FALSE,,,,,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-41-1300-2017-194,Officer,CA0411300,male,asian,korean,36_40,FALSE,,,,,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,utility
URSUS-41-1300-2017-194,Officer,CA0411300,male,white,,46_50,FALSE,,,,,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,plainclothes
URSUS-41-1300-2017-194,Officer,CA0411300,male,hispanic,,41_45,FALSE,,,,,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,utility
URSUS-41-1300-2017-194,Officer,CA0411300,male,white,,46_50,FALSE,,,,,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-41-1300-2017-194,Officer,CA0411300,male,white,,46_50,FALSE,,,,,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-41-1300-2017-194,Officer,CA0411300,male,white,,41_45,FALSE,,,,,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-41-1300-2017-c5c,Civilian,CA0411300,male,white,,41_45,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,alcohol_impairment,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-41-1300-2017-c5c,Officer,CA0411300,male,white,,41_45,FALSE,,,,,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"overcome_resistrance, defense",TRUE,plainclothes
URSUS-41-1700-2017-569,Civilian,CA0411700,male,white,,56_60,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest, front_legs",FALSE,"discharge_of_firearm_hit, discharge_of_firearm_miss, threat_of_firearm",TRUE,"threat_of_firearm, discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,TRUE,"mental_disability, drug_impairment, erratic",TRUE,,,TRUE,firearm,shotgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-41-1700-2017-569,Officer,CA0411700,male,white,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,"threat_of_firearm, discharge_of_firearm_miss",TRUE,TRUE,,,,,,,,,,,,,,TRUE,"overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-41-1700-2017-569,Officer,CA0411700,female,asian,vietnamese,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,"threat_of_firearm, discharge_of_firearm_miss",TRUE,TRUE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-41-1700-2017-569,Officer,CA0411700,male,asian,filipino,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-41-1700-2017-569,Officer,CA0411700,male,white,,26_30,TRUE,injury,sprain,treated_at_facility_released,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-41-1700-2017-569,Officer,CA0411700,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-41-2000-2017-36c,Civilian,CA0412000,female,black,,21_25,FALSE,,,,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,alcohol_impairment,TRUE,,,FALSE,,,TRUE,active_resistance,none_of_these,FALSE,,,,,,
URSUS-41-2000-2017-36c,Officer,CA0412000,male,other,,21_25,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-41-2000-2017-36c,Officer,CA0412000,male,black,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-41-2000-2017-36c,Officer,CA0412000,male,white,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-42-0000-2017-2d0,Civilian,CA0420000,male,hispanic,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest, rear_upper_back, rear_lower_back, arms_hands, front_legs, rear_legs",FALSE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,TRUE,drug_impairment,TRUE,,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-42-0000-2017-2d0,Officer,CA0420000,male,white,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-42-0000-2017-2d0,Officer,CA0420000,male,other,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,blunt_impact_weapon,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-42-0000-2017-2d0,Officer,CA0420000,male,white,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-42-0000-2017-2d0,Officer,CA0420000,male,white,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-42-0000-2017-2d0,Officer,CA0420000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-42-0000-2017-450,Civilian,CA0420000,male,white,,31_35,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, neck_throat",FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,erratic,TRUE,242/243 - BATT PO/EMERG PRSNL/ETC - F    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-42-0000-2017-450,Officer,CA0420000,male,white,,31_35,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0000-2017-53d,Civilian,CA0420000,male,white,,26_30,TRUE,death,gunshot_wound,critial_injuries,FALSE,"head, front_upper_chest, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,,FALSE,,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-42-0000-2017-53d,Officer,CA0420000,male,hispanic,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-02c,Civilian,CA0420200,male,hispanic,,31_35,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-42-0200-2017-02c,Officer,CA0420200,male,hispanic,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-02c,Officer,CA0420200,male,white,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-02c,Officer,CA0420200,male,hispanic,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-02c,Officer,CA0420200,male,hispanic,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-42-0200-2017-02c,Officer,CA0420200,male,hispanic,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-42-0200-2017-40b,Civilian,CA0420200,male,hispanic,,46_50,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,"front_upper_chest, arms_hands",TRUE,"discharge_of_firearm_miss, electronic_device, other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact, electronic_device, discharge_of_firearm_miss",TRUE,TRUE,erratic,TRUE,664/187(A) - ATT MURDER:PREMEDITATED - F    ,,TRUE,unknown,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-42-0200-2017-40b,Officer,CA0420200,male,hispanic,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,"civilian_physical, civilian_vehicle",FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-40b,Officer,CA0420200,male,hispanic,,26_30,FALSE,,,,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-40b,Officer,CA0420200,male,hispanic,,26_30,FALSE,,,,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-7bf,Civilian,CA0420200,male,black,,56_60,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,"head, front_upper_chest, rear_upper_back, front_legs, rear_legs",TRUE,"other_control_hold, other_physical_contact, chemical_spray, electronic_device",TRUE,"other_control_hold, other_physical_contact, chemical_spray, electronic_device",FALSE,FALSE,alcohol_impairment,TRUE,69 - OBSTRUCT/RESIST EXEC OFF - F    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-42-0200-2017-7bf,Officer,CA0420200,male,hispanic,,36_40,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-42-0200-2017-7bf,Officer,CA0420200,male,other,,41_45,FALSE,,,,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-42-0200-2017-865,Civilian,CA0420200,male,hispanic,,21_25,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,front_lower_abdomen,TRUE,"other_control_hold, electronic_device",TRUE,"other_control_hold, electronic_device",FALSE,FALSE,erratic,TRUE,422(A) - THRTN CRIME:INT:TERRORIZE - F    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-42-0200-2017-865,Officer,CA0420200,male,hispanic,,41_45,FALSE,,,,FALSE,"front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0200-2017-865,Officer,CA0420200,male,white,,46_50,TRUE,serious_injury,internal_injury,treated_at_facility_released,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0300-2017-f6b,Civilian,CA0420300,male,black,,21_25,FALSE,,,,FALSE,"front_upper_chest, rear_upper_back, rear_lower_back, arms_hands, front_legs, rear_legs",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,drug_impairment,TRUE,69 - OBSTRUCT/RESIST EXEC OFCR - M    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-42-0300-2017-f6b,Officer,CA0420300,male,hispanic,,36_40,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0300-2017-f6b,Officer,CA0420300,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-42-0300-2017-f6b,Officer,CA0420300,male,hispanic,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-42-0300-2017-f6b,Officer,CA0420300,male,white,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-42-0300-2017-f6b,Officer,CA0420300,female,hispanic,,26_30,TRUE,serious_injury,"internal_injury, sprain",treated_at_facility_released,FALSE,"front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-0000-2017-68c,Civilian,CA0430000,male,black,,26_30,FALSE,,,,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,erratic,TRUE,245(A)(1) - FORCE/ADW NOT FIREARM:GBI - F    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-43-0000-2017-68c,Officer,CA0430000,male,black,,36_40,TRUE,serious_injury,"concussion, bone_fracture",critial_injuries,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,tactical
URSUS-43-0000-2017-68c,Officer,CA0430000,male,white,,31_35,TRUE,injury,"abrasion_laceration, sprain, bruised",treated_at_facility_released,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,tactical
URSUS-43-1000-2017-478,Civilian,CA0431000,male,hispanic,,21_25,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"arms_hands, rear_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,drug_impairment,FALSE,2800.2(A) - EVADE PO:DISREGARD SAFETY - F    ,,TRUE,firearm,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-43-1000-2017-478,Officer,CA0431000,male,hispanic,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1000-2017-607,Civilian,CA0431000,male,hispanic,,31_35,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, rear_upper_back, arms_hands, front_legs",TRUE,"k_9_contact, other_physical_contact",TRUE,"other_physical_contact, k_9_contact",FALSE,FALSE,none,FALSE,148(A)(1) - OBSTRUCT/ETC PUB OFCR/ETC - M    ,,TRUE,"firearm, knife_blade_stabbing",,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-43-1000-2017-607,Officer,CA0431000,male,hispanic,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1000-2017-794,Civilian,CA0431000,male,hispanic,,46_50,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,head,TRUE,"other_physical_contact, electronic_device",TRUE,"other_physical_contact, electronic_device",FALSE,FALSE,none,TRUE,288(A) - L&L W/CHILD UNDER 14 - F    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-43-1000-2017-794,Officer,CA0431000,male,white,,31_35,TRUE,injury,bruised,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1000-2017-794,Officer,CA0431000,male,white,,36_40,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-102,Civilian,CA0431300,male,hispanic,,21_25,TRUE,serious_injury,"internal_injury, abrasion_laceration, bruised",precautionary_measure_only,FALSE,"head, arms_hands",FALSE,"other_control_hold, blunt_impact_weapon",TRUE,"other_control_hold, blunt_impact_weapon",FALSE,FALSE,none,FALSE,148(A)(1) - OBSTRUCT/ETC PUB OFCR/ETC - M    ,,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-43-1300-2017-102,Officer,CA0431300,male,white,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-102,Officer,CA0431300,male,hispanic,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-115,Civilian,CA0431300,male,hispanic,,46_50,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,neck_throat,FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,none,TRUE,215(A) - CARJACKING - F    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-43-1300-2017-115,Officer,CA0431300,male,other,,36_40,FALSE,,,,FALSE,"head, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-115,Officer,CA0431300,male,other,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-146,Civilian,CA0431300,male,hispanic,,41_45,FALSE,,,,FALSE,"neck_throat, arms_hands",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,drug_impairment,TRUE,69 - OBSTRUCT/RESIST EXEC OFCR - M    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-43-1300-2017-146,Officer,CA0431300,male,hispanic,,36_40,TRUE,serious_injury,sprain,precautionary_measure_only,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-146,Officer,CA0431300,male,white,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-43-1300-2017-1a6,Civilian,CA0431300,male,hispanic,,36_40,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"front_lower_abdomen, arms_hands",FALSE,blunt_impact_weapon,TRUE,blunt_impact_weapon,FALSE,FALSE,none,FALSE,243(B) - BATT PO/EMERG PRSNL/ETC - M    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-43-1300-2017-1a6,Officer,CA0431300,male,other,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-214,Civilian,CA0431300,male,white,,51_55,TRUE,serious_injury,"gunshot_wound, bruised",critial_injuries,FALSE,rear_upper_back,FALSE,"impact_projectile, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,"mental_disability, drug_impairment, alcohol_impairment",FALSE,245(C) - ADW NOT F/ARM:PO/FIRE:GBI - F    ,,TRUE,other_dangerous_weapon,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-43-1300-2017-214,Officer,CA0431300,male,other,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-271,Civilian,CA0431300,male,white,,36_40,TRUE,serious_injury,"bone_fracture, abrasion_laceration",treated_at_facility_released,FALSE,"head, front_upper_chest, rear_upper_back",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,TRUE,240/242 - ASSAULT & BATTERY - M    ,,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-43-1300-2017-271,Officer,CA0431300,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-43-1300-2017-271,Officer,CA0431300,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,utility
URSUS-43-1300-2017-271,Officer,CA0431300,male,white,,56_60,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,"front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
