Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-37-0000-2018-792,Officer,CA0370000,male,white,,,26_30,TRUE,serious_injury,concussion,treated_at_facility_released,FALSE,head,,,TRUE,civilian_vehicle,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-37-0000-2018-792,Civilian,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,neck_throat,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,drug_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-9a6,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-9a6,Officer,CA0370000,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-9a6,Officer,CA0370000,male,white,,,21_25,FALSE,,,,FALSE,"head, neck_throat",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-9a6,Officer,CA0370000,male,asian,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-9a6,Officer,CA0370000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-9a6,Civilian,CA0370000,male,hispanic,,,31_35,TRUE,serious_injury,unconscious,treated_on_scene,FALSE,"head, neck_throat, front_lower_abdomen, front_legs",FALSE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",TRUE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,developmental_disability,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-9bf,Officer,CA0370000,male,white,,,31_35,TRUE,serious_injury,"bone_fracture, abrasion_laceration, obvious_disfigurement",treated_at_facility_released,FALSE,"head, neck_throat, front_upper_chest, rear_upper_back, rear_lower_back, rear_below_waist, arms_hands, front_legs, rear_legs",,,TRUE,"civilian_physical, blunt_impact_weapon, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-37-0000-2018-9bf,Civilian,CA0370000,male,white,,,51_55,FALSE,,,,FALSE,"head, neck_throat, front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back, front_below_waist, rear_below_waist, arms_hands, front_legs, rear_legs",FALSE,"other_control_hold, other_physical_contact, electronic_device",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,mental_disability,TRUE,664/187(A) ATT MURDER:PREMEDITATED,TRUE,other_dangerous_weapon,,TRUE,assaultive,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-37-0000-2018-a9a,Officer,CA0370000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-a9a,Officer,CA0370000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-a9a,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-a9a,Officer,CA0370000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-a9a,Officer,CA0370000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-a9a,Officer,CA0370000,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-a9a,Officer,CA0370000,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-a9a,Civilian,CA0370000,male,white,,,36_40,TRUE,serious_injury,bone_fracture,other_circumstance,FALSE,front_upper_chest,FALSE,"impact_projectile, k_9_contact",TRUE,"impact_projectile, k_9_contact",FALSE,FALSE,"developmental_disability, drug_impairment",FALSE,245(A)(2) ASLT W/FIREARM ON PERSON,TRUE,firearm,,TRUE,passive_non_compliance,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-37-0000-2018-aae,Officer,CA0370000,male,white,,,36_40,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-aae,Officer,CA0370000,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-aae,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-aae,Officer,CA0370000,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-aae,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-aae,Civilian,CA0370000,male,white,,,31_35,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,neck_throat,TRUE,"other_physical_contact, other_control_hold, carotid_hold, electronic_device",TRUE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,TRUE,firearm,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-b2f,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-b2f,Civilian,CA0370000,male,asian,other_asian,,36_40,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"neck_throat, arms_hands",TRUE,"other_physical_contact, other_control_hold, carotid_hold, electronic_device",TRUE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,alcohol_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-bea,Officer,CA0370000,male,white,,,26_30,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-37-0000-2018-bea,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-37-0000-2018-bea,Civilian,CA0370000,male,white,,,46_50,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"head, front_upper_chest",FALSE,"other_control_hold, other_physical_contact, electronic_device",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,drug_impairment,FALSE,459 BURGLARY,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-bee,Officer,CA0370000,male,white,,,31_35,TRUE,injury,bruised,no_medical_aid,FALSE,front_lower_abdomen,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-bee,Officer,CA0370000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-bee,Officer,CA0370000,female,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-bee,Officer,CA0370000,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-bee,Civilian,CA0370000,male,hispanic,,,41_45,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,head,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,mental_disability,TRUE,273.5(F)(2) INF INJ:SPS W/PR SPS BAT,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-c97,Officer,CA0370000,male,hispanic,,,31_35,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-c97,Civilian,CA0370000,male,hispanic,,,21_25,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"head, rear_legs",FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,alcohol_impairment,TRUE,273.5(A) CORP INJ ON SPOUSE/COHAB,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-cb2,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-cb2,Civilian,CA0370000,male,white,,,41_45,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"head, neck_throat",FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,none,FALSE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-cf3,Officer,CA0370000,male,hispanic,,,26_30,TRUE,serious_injury,concussion,treated_at_facility_released,FALSE,"head, neck_throat",,,TRUE,blunt_impact_weapon,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-cf3,Civilian,CA0370000,male,hispanic,,,21_25,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,head,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,drug_impairment,TRUE,243(C)(2) BATTERY AGAINST PO,TRUE,knife_blade_stabbing,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-cf3,Civilian,CA0370000,male,hispanic,,,21_25,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,not_applicable,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,alcohol_impairment,TRUE,243(C)(2) BATTERY AGAINST PO,TRUE,knife_blade_stabbing,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-d47,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-d47,Civilian,CA0370000,male,hispanic,,,21_25,TRUE,serious_injury,unconscious,treated_on_scene,FALSE,head,TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,TRUE,243(B) BATT PO/EMERG PRSNL/ETC,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-e01,Officer,CA0370000,male,hispanic,,,31_35,TRUE,injury,abrasion_laceration,treated_on_scene,FALSE,"head, neck_throat",,,TRUE,"blunt_impact_weapon, other_dangerous_weapon",FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-e01,Civilian,CA0370000,male,hispanic,,,26_30,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, front_below_waist, arms_hands, front_legs",FALSE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,TRUE,none,TRUE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,other_dangerous_weapon,,TRUE,life_threatening,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-37-0000-2018-ef7,Officer,CA0370000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-ef7,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-ef7,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-ef7,Civilian,CA0370000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,precautionary_measure_only,FALSE,"front_upper_chest, front_below_waist",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,drug_impairment,FALSE,2800.2(A) EVADE PO:DISREGARD SAFETY,TRUE,firearm,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-f98,Officer,CA0370000,male,white,,,26_30,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"head, neck_throat, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Officer,CA0370000,male,white,,,21_25,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Officer,CA0370000,male,asian,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Officer,CA0370000,male,asian,,,26_30,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Officer,CA0370000,male,black,,,26_30,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Officer,CA0370000,male,hispanic,,,21_25,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-f98,Civilian,CA0370000,male,white,,,21_25,TRUE,injury,bruised,treated_on_scene,FALSE,"head, neck_throat, arms_hands, rear_legs",FALSE,"carotid_hold, other_control_hold",TRUE,"carotid_hold, other_control_hold",FALSE,FALSE,drug_impairment,FALSE,243(C)(2) BATTERY AGAINST PO,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-f98,Civilian,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,"head, rear_upper_back, front_lower_abdomen",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,TRUE,,FALSE,,,TRUE,assaultive,none_of_these,FALSE,,,,,,
URSUS-37-0000-2018-fb6,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2018-fb6,Civilian,CA0370000,female,white,,,36_40,TRUE,serious_injury,abrasion_laceration,critial_injuries,FALSE,"head, rear_upper_back, arms_hands",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,10851(A) VEHICLE THEFT,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2018-fc7,Officer,CA0370000,male,hawaiian_islander,,other_pacific_islander,36_40,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-fc7,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-fc7,Officer,CA0370000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-fc7,Officer,CA0370000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-fc7,Officer,CA0370000,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-fc7,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0000-2018-fc7,Civilian,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,"head, neck_throat, rear_upper_back, arms_hands, front_legs, rear_legs",FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,mental_disability,TRUE,243.4 SEXUAL BATTERY,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0600-2018-d98,Officer,CA0370600,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-0600-2018-d98,Civilian,CA0370600,male,hispanic,,,46_50,TRUE,death,gunshot_wound,critial_injuries,FALSE,"neck_throat, front_upper_chest, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,alcohol_impairment,TRUE,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-37-0800-2018-51e,Officer,CA0370800,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-37-0800-2018-51e,Civilian,CA0370800,male,black,,,31_35,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_lower_abdomen, arms_hands",TRUE,"discharge_of_firearm_hit, electronic_device",TRUE,"electronic_device, discharge_of_firearm_hit",TRUE,TRUE,erratic,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,knife_blade_stabbing,,TRUE,fleeing,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-37-0900-2018-580,Officer,CA0370900,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0900-2018-580,Officer,CA0370900,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0900-2018-580,Officer,CA0370900,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-37-0900-2018-580,Officer,CA0370900,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-37-0900-2018-580,Officer,CA0370900,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0900-2018-580,Officer,CA0370900,male,asian,japanese,,46_50,TRUE,injury,sprain,no_medical_aid,FALSE,arms_hands,,,TRUE,impact_projectile,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0900-2018-580,Officer,CA0370900,male,white,,,66_70,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-37-0900-2018-580,Civilian,CA0370900,male,black,,,36_40,TRUE,death,bruised,other_circumstance,TRUE,arms_hands,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,"drug_impairment, alcohol_impairment, erratic",TRUE,,FALSE,,,TRUE,active_resistance,deceased,FALSE,,,,,,
URSUS-37-1100-2018-129,Officer,CA0371100,male,white,,,41_45,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-1100-2018-129,Civilian,CA0371100,male,white,,,26_30,FALSE,,,,FALSE,"front_upper_chest, rear_legs",TRUE,"other_physical_contact, chemical_spray, discharge_of_firearm_miss",TRUE,"other_physical_contact, chemical_spray, discharge_of_firearm_miss",TRUE,TRUE,erratic,FALSE,69 OBSTRUCT/RESIST EXEC OFCR,TRUE,other_dangerous_weapon,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-1100-2018-410,Officer,CA0371100,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-1100-2018-410,Officer,CA0371100,male,asian_indian,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-37-1100-2018-410,Civilian,CA0371100,female,white,,,31_35,FALSE,,,,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,FALSE,,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-37-1100-2018-7ce,Officer,CA0371100,male,asian,other_asian,,21_25,TRUE,injury,"abrasion_laceration, sprain",treated_at_facility_released,FALSE,"neck_throat, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-1100-2018-7ce,Civilian,CA0371100,male,hispanic,,,56_60,TRUE,serious_injury,"internal_injury, abrasion_laceration",critial_injuries,FALSE,"head, front_upper_chest, arms_hands",TRUE,"other_control_hold, other_physical_contact, electronic_device",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,erratic,TRUE,,FALSE,,,TRUE,assaultive,none_of_these,FALSE,,,,,,
